uint64 BYTES,uint64 BYTES_REV,time TIME_FIRST,time TIME_LAST,uint32 PACKETS,uint32 PACKETS_REV,uint16 DST_PORT,uint16 SRC_PORT,uint8 PROTOCOL,uint8 TCP_FLAGS,uint8 TCP_FLAGS_REV,string LABEL,int8* PPI_PKT_DIRECTIONS,uint8* PPI_PKT_FLAGS,uint16* PPI_PKT_LENGTHS,time* PPI_PKT_TIMES
720,2015,2021-12-14T19:25:43.808647,2021-12-14T19:25:57.355130,12,11,4444,22421,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|60|254|254],[2021-12-14T19:25:43.822000|2021-12-14T19:25:43.833000|2021-12-14T19:25:43.839000|2021-12-14T19:25:44.438000|2021-12-14T19:25:46.214000|2021-12-14T19:25:48.213000|2021-12-14T19:25:50.290000|2021-12-14T19:25:53.821000|2021-12-14T19:25:54.246000|2021-12-14T19:25:56.802000]
795,2978,2021-12-14T19:21:27.384926,2021-12-14T19:27:18.637152,12,10,14444,57104,6,24,24,Miner,[1|-1|-1|1|-1|-1|-1|-1|-1|-1|1],[24|24|24|24|24|24|24|24|24|24|24],[177|65|359|69|359|359|359|359|359|359|69],[2021-12-14T19:21:36.131000|2021-12-14T19:21:36.159000|2021-12-14T19:22:28.153000|2021-12-14T19:23:28.721000|2021-12-14T19:23:29.753000|2021-12-14T19:23:41.007000|2021-12-14T19:24:03.148000|2021-12-14T19:24:32.250000|2021-12-14T19:25:17.317000|2021-12-14T19:26:17.909000|2021-12-14T19:27:18.637000]
342,285,2021-12-14T19:26:08.828315,2021-12-14T19:26:08.883510,5,4,4444,49947,6,31,26,Miner,[1|-1|-1],[24|24|24],[130|74|39],[2021-12-14T19:26:08.835000|2021-12-14T19:26:08.876000|2021-12-14T19:26:08.882000]
1877,6454,2021-12-14T19:25:48.033593,2021-12-14T19:26:06.021067,20,21,5555,53212,6,31,27,Miner,[1|-1|-1|1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|16|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[517|1380|1315|229|61|66|276|276|245|62|276|276|276|276|276|276|276|276|24],[2021-12-14T19:25:48.039000|2021-12-14T19:25:48.043000|2021-12-14T19:25:48.043000|2021-12-14T19:25:48.053000|2021-12-14T19:25:48.063000|2021-12-14T19:25:48.066000|2021-12-14T19:25:48.174000|2021-12-14T19:25:50.256000|2021-12-14T19:25:53.866000|2021-12-14T19:25:53.874000|2021-12-14T19:25:54.233000|2021-12-14T19:25:56.806000|2021-12-14T19:25:57.542000|2021-12-14T19:25:57.637000|2021-12-14T19:25:59.635000|2021-12-14T19:26:01.654000|2021-12-14T19:26:03.641000|2021-12-14T19:26:05.632000|2021-12-14T19:26:06.017000]
624,3635,2021-12-14T19:25:38.469046,2021-12-14T19:26:10.960985,9,9,3333,18386,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1|-1],[24|16|24|24|24|24|24|16|24],[80|1460|180|82|70|90|84|1460|9],[2021-12-14T19:25:38.478000|2021-12-14T19:25:38.492000|2021-12-14T19:25:38.492000|2021-12-14T19:25:38.494000|2021-12-14T19:25:38.581000|2021-12-14T19:25:38.584000|2021-12-14T19:25:38.602000|2021-12-14T19:26:08.403000|2021-12-14T19:26:08.403000]
149,439,2021-12-14T19:27:18.635615,2021-12-14T19:27:18.745881,2,2,14444,57104,6,24,24,Miner,[1|-1],[24|24],[69|359],[2021-12-14T19:27:18.635000|2021-12-14T19:27:18.681000]
8428,53194,2021-12-14T19:22:49.253743,2021-12-14T19:27:49.870400,175,186,4444,50617,6,24,24,Miner,[-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|254|254|254|254|254|254|254|254|254|254|254|254|189|39|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254],[2021-12-14T19:22:51.072000|2021-12-14T19:22:53.116000|2021-12-14T19:22:55.138000|2021-12-14T19:22:57.134000|2021-12-14T19:22:59.042000|2021-12-14T19:23:01.035000|2021-12-14T19:23:03.057000|2021-12-14T19:23:05.059000|2021-12-14T19:23:07.384000|2021-12-14T19:23:09.907000|2021-12-14T19:23:11.481000|2021-12-14T19:23:13.078000|2021-12-14T19:23:15.065000|2021-12-14T19:23:15.069000|2021-12-14T19:23:15.109000|2021-12-14T19:23:17.059000|2021-12-14T19:23:19.071000|2021-12-14T19:23:21.519000|2021-12-14T19:23:23.396000|2021-12-14T19:23:25.516000|2021-12-14T19:23:27.095000|2021-12-14T19:23:29.056000|2021-12-14T19:23:31.068000|2021-12-14T19:23:33.045000|2021-12-14T19:23:35.590000|2021-12-14T19:23:37.751000|2021-12-14T19:23:40.240000|2021-12-14T19:23:41.459000|2021-12-14T19:23:41.665000|2021-12-14T19:23:43.589000]
760,2309,2021-12-14T19:26:19.376963,2021-12-14T19:26:33.313103,13,12,4444,22422,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|60|254|254],[2021-12-14T19:26:19.381000|2021-12-14T19:26:19.390000|2021-12-14T19:26:19.394000|2021-12-14T19:26:20.151000|2021-12-14T19:26:22.112000|2021-12-14T19:26:24.138000|2021-12-14T19:26:26.120000|2021-12-14T19:26:28.108000|2021-12-14T19:26:29.381000|2021-12-14T19:26:30.138000|2021-12-14T19:26:31.306000]
624,3675,2021-12-14T19:26:11.067786,2021-12-14T19:26:43.575203,9,10,3333,18399,6,30,26,Miner,[1|-1|-1|1|-1|1|-1|-1|-1],[24|16|24|24|24|24|24|16|24],[80|1460|180|82|70|90|84|1460|9],[2021-12-14T19:26:11.084000|2021-12-14T19:26:11.110000|2021-12-14T19:26:11.110000|2021-12-14T19:26:11.112000|2021-12-14T19:26:11.203000|2021-12-14T19:26:11.207000|2021-12-14T19:26:11.236000|2021-12-14T19:26:40.010000|2021-12-14T19:26:40.010000]
16900,74324,2021-12-14T19:23:01.019521,2021-12-14T19:28:01.348267,271,271,5555,37843,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[89|283|283|283|283|283|283|283|283|265|68|283|283|283|283|283|283|283|89|283|283|283|426|68|68|283|283|283|283|283],[2021-12-14T19:23:01.768000|2021-12-14T19:23:02.144000|2021-12-14T19:23:03.160000|2021-12-14T19:23:04.207000|2021-12-14T19:23:05.349000|2021-12-14T19:23:06.255000|2021-12-14T19:23:07.314000|2021-12-14T19:23:09.720000|2021-12-14T19:23:11.077000|2021-12-14T19:23:11.768000|2021-12-14T19:23:11.787000|2021-12-14T19:23:13.045000|2021-12-14T19:23:14.369000|2021-12-14T19:23:16.378000|2021-12-14T19:23:18.203000|2021-12-14T19:23:19.149000|2021-12-14T19:23:20.173000|2021-12-14T19:23:21.502000|2021-12-14T19:23:21.769000|2021-12-14T19:23:22.443000|2021-12-14T19:23:23.366000|2021-12-14T19:23:24.487000|2021-12-14T19:23:24.927000|2021-12-14T19:23:24.946000|2021-12-14T19:23:24.946000|2021-12-14T19:23:26.234000|2021-12-14T19:23:27.134000|2021-12-14T19:23:28.218000|2021-12-14T19:23:29.512000|2021-12-14T19:23:30.560000]
15720,55316,2021-12-14T19:23:05.049963,2021-12-14T19:28:05.060471,247,213,4444,49834,6,24,24,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[164|39|230|40|254|254|254|254|254|164|39|254|254|254|254|164|254|39|254|254|254|254|164|39|254|254|254|254|254|254],[2021-12-14T19:23:05.513000|2021-12-14T19:23:05.535000|2021-12-14T19:23:06.704000|2021-12-14T19:23:06.726000|2021-12-14T19:23:07.374000|2021-12-14T19:23:09.931000|2021-12-14T19:23:11.469000|2021-12-14T19:23:13.025000|2021-12-14T19:23:15.057000|2021-12-14T19:23:15.514000|2021-12-14T19:23:15.536000|2021-12-14T19:23:17.027000|2021-12-14T19:23:19.042000|2021-12-14T19:23:21.479000|2021-12-14T19:23:23.354000|2021-12-14T19:23:25.515000|2021-12-14T19:23:25.522000|2021-12-14T19:23:25.545000|2021-12-14T19:23:27.047000|2021-12-14T19:23:29.014000|2021-12-14T19:23:31.045000|2021-12-14T19:23:33.054000|2021-12-14T19:23:35.515000|2021-12-14T19:23:35.537000|2021-12-14T19:23:35.645000|2021-12-14T19:23:37.745000|2021-12-14T19:23:40.198000|2021-12-14T19:23:41.468000|2021-12-14T19:23:41.641000|2021-12-14T19:23:43.564000]
20554,62897,2021-12-14T19:23:05.132571,2021-12-14T19:28:05.063004,245,255,5555,56255,6,24,24,Miner,[1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[116|283|283|283|283|277|68|283|116|283|283|283|283|319|68|283|283|283|283|283|116|283|283|283|283|283|283|319|68|283],[2021-12-14T19:23:05.460000|2021-12-14T19:23:07.403000|2021-12-14T19:23:09.928000|2021-12-14T19:23:11.502000|2021-12-14T19:23:13.044000|2021-12-14T19:23:13.638000|2021-12-14T19:23:13.680000|2021-12-14T19:23:15.086000|2021-12-14T19:23:15.461000|2021-12-14T19:23:17.080000|2021-12-14T19:23:19.037000|2021-12-14T19:23:21.540000|2021-12-14T19:23:23.359000|2021-12-14T19:23:25.462000|2021-12-14T19:23:25.504000|2021-12-14T19:23:25.537000|2021-12-14T19:23:27.062000|2021-12-14T19:23:29.077000|2021-12-14T19:23:31.033000|2021-12-14T19:23:33.067000|2021-12-14T19:23:35.463000|2021-12-14T19:23:35.610000|2021-12-14T19:23:37.772000|2021-12-14T19:23:40.204000|2021-12-14T19:23:41.480000|2021-12-14T19:23:41.685000|2021-12-14T19:23:43.557000|2021-12-14T19:23:45.464000|2021-12-14T19:23:45.505000|2021-12-14T19:23:45.651000]
16815,68101,2021-12-14T19:23:13.111522,2021-12-14T19:28:13.804033,281,287,4444,56822,6,24,24,Miner,[-1|1|1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|235|74|161|39|39|254|254|254|254|254|254|254|254|74|254|254|254|254|254|254|254|254|74|161|39|254|254|254|254],[2021-12-14T19:23:14.380000|2021-12-14T19:23:14.968000|2021-12-14T19:23:14.992000|2021-12-14T19:23:14.992000|2021-12-14T19:23:15.007000|2021-12-14T19:23:15.031000|2021-12-14T19:23:16.389000|2021-12-14T19:23:18.213000|2021-12-14T19:23:19.159000|2021-12-14T19:23:20.243000|2021-12-14T19:23:21.513000|2021-12-14T19:23:22.452000|2021-12-14T19:23:23.376000|2021-12-14T19:23:24.496000|2021-12-14T19:23:24.999000|2021-12-14T19:23:26.241000|2021-12-14T19:23:27.143000|2021-12-14T19:23:28.230000|2021-12-14T19:23:29.553000|2021-12-14T19:23:30.571000|2021-12-14T19:23:32.188000|2021-12-14T19:23:33.241000|2021-12-14T19:23:34.390000|2021-12-14T19:23:35.012000|2021-12-14T19:23:35.012000|2021-12-14T19:23:35.051000|2021-12-14T19:23:35.629000|2021-12-14T19:23:36.157000|2021-12-14T19:23:36.163000|2021-12-14T19:23:37.212000]
14809,61068,2021-12-14T19:23:13.118005,2021-12-14T19:28:14.295124,225,226,5555,53751,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[264|68|283|283|283|283|283|89|283|283|283|283|283|264|68|283|283|283|283|283|283|89|283|283|283|283|264|68|283|283],[2021-12-14T19:23:14.043000|2021-12-14T19:23:14.062000|2021-12-14T19:23:15.046000|2021-12-14T19:23:17.051000|2021-12-14T19:23:19.056000|2021-12-14T19:23:21.501000|2021-12-14T19:23:23.376000|2021-12-14T19:23:24.053000|2021-12-14T19:23:25.496000|2021-12-14T19:23:27.050000|2021-12-14T19:23:29.066000|2021-12-14T19:23:31.037000|2021-12-14T19:23:33.042000|2021-12-14T19:23:34.060000|2021-12-14T19:23:34.080000|2021-12-14T19:23:35.573000|2021-12-14T19:23:37.719000|2021-12-14T19:23:40.184000|2021-12-14T19:23:41.460000|2021-12-14T19:23:41.643000|2021-12-14T19:23:43.532000|2021-12-14T19:23:44.075000|2021-12-14T19:23:45.600000|2021-12-14T19:23:48.078000|2021-12-14T19:23:50.879000|2021-12-14T19:23:52.732000|2021-12-14T19:23:54.081000|2021-12-14T19:23:54.100000|2021-12-14T19:23:54.745000|2021-12-14T19:23:57.054000]
812,2897,2021-12-14T19:26:55.291318,2021-12-14T19:27:08.130000,14,14,4444,22423,6,30,26,Miner,[1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24],[108|39|60|254|254|254|254|254|254|254|60|254|254],[2021-12-14T19:26:55.298000|2021-12-14T19:26:55.309000|2021-12-14T19:26:55.315000|2021-12-14T19:26:55.563000|2021-12-14T19:26:57.562000|2021-12-14T19:26:58.979000|2021-12-14T19:27:00.995000|2021-12-14T19:27:02.049000|2021-12-14T19:27:02.290000|2021-12-14T19:27:04.038000|2021-12-14T19:27:05.298000|2021-12-14T19:27:06.063000|2021-12-14T19:27:08.028000]
9546,53790,2021-12-14T19:23:15.103849,2021-12-14T19:28:16.078296,189,191,4444,64292,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[160|39|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|160|39|254|254|254|254|254|254|254|254|254|254],[2021-12-14T19:23:15.940000|2021-12-14T19:23:15.959000|2021-12-14T19:23:17.039000|2021-12-14T19:23:19.043000|2021-12-14T19:23:21.491000|2021-12-14T19:23:23.363000|2021-12-14T19:23:25.542000|2021-12-14T19:23:27.038000|2021-12-14T19:23:29.056000|2021-12-14T19:23:31.026000|2021-12-14T19:23:33.030000|2021-12-14T19:23:35.559000|2021-12-14T19:23:37.707000|2021-12-14T19:23:40.231000|2021-12-14T19:23:41.448000|2021-12-14T19:23:41.690000|2021-12-14T19:23:43.577000|2021-12-14T19:23:45.651000|2021-12-14T19:23:45.943000|2021-12-14T19:23:45.961000|2021-12-14T19:23:48.066000|2021-12-14T19:23:50.867000|2021-12-14T19:23:52.786000|2021-12-14T19:23:54.735000|2021-12-14T19:23:57.042000|2021-12-14T19:23:59.615000|2021-12-14T19:24:01.227000|2021-12-14T19:24:02.078000|2021-12-14T19:24:02.177000|2021-12-14T19:24:04.165000]
16936,57054,2021-12-14T19:23:19.122015,2021-12-14T19:28:19.668215,261,258,4444,49420,6,24,24,Miner,[1|1|-1|-1|-1|1|-1|-1|-1|-1|1|-1|-1|-1|1|-1|-1|1|1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[60|147|39|254|254|221|39|254|254|254|60|254|254|254|221|39|254|60|147|39|221|39|254|254|254|254|254|254|60|254],[2021-12-14T19:23:19.418000|2021-12-14T19:23:19.418000|2021-12-14T19:23:19.460000|2021-12-14T19:23:21.556000|2021-12-14T19:23:23.404000|2021-12-14T19:23:23.575000|2021-12-14T19:23:23.617000|2021-12-14T19:23:25.560000|2021-12-14T19:23:27.066000|2021-12-14T19:23:29.034000|2021-12-14T19:23:29.420000|2021-12-14T19:23:31.039000|2021-12-14T19:23:33.068000|2021-12-14T19:23:35.603000|2021-12-14T19:23:36.163000|2021-12-14T19:23:36.205000|2021-12-14T19:23:37.764000|2021-12-14T19:23:39.431000|2021-12-14T19:23:39.431000|2021-12-14T19:23:39.472000|2021-12-14T19:23:39.883000|2021-12-14T19:23:39.925000|2021-12-14T19:23:40.219000|2021-12-14T19:23:41.461000|2021-12-14T19:23:41.692000|2021-12-14T19:23:43.589000|2021-12-14T19:23:45.619000|2021-12-14T19:23:48.127000|2021-12-14T19:23:49.433000|2021-12-14T19:23:50.904000]
15123,61472,2021-12-14T19:23:19.118793,2021-12-14T19:28:19.865188,227,231,5555,51734,6,24,24,Miner,[1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[89|283|283|283|283|283|265|68|283|283|283|283|89|283|283|283|283|283|283|265|68|283|283|283|283|89|283|283|283|283],[2021-12-14T19:23:19.618000|2021-12-14T19:23:21.502000|2021-12-14T19:23:23.377000|2021-12-14T19:23:25.543000|2021-12-14T19:23:27.069000|2021-12-14T19:23:29.038000|2021-12-14T19:23:29.619000|2021-12-14T19:23:29.659000|2021-12-14T19:23:31.066000|2021-12-14T19:23:33.067000|2021-12-14T19:23:35.669000|2021-12-14T19:23:37.767000|2021-12-14T19:23:39.634000|2021-12-14T19:23:40.222000|2021-12-14T19:23:41.490000|2021-12-14T19:23:41.664000|2021-12-14T19:23:43.586000|2021-12-14T19:23:45.650000|2021-12-14T19:23:48.130000|2021-12-14T19:23:49.650000|2021-12-14T19:23:49.690000|2021-12-14T19:23:50.899000|2021-12-14T19:23:52.759000|2021-12-14T19:23:54.763000|2021-12-14T19:23:57.055000|2021-12-14T19:23:59.651000|2021-12-14T19:23:59.658000|2021-12-14T19:24:01.248000|2021-12-14T19:24:02.088000|2021-12-14T19:24:02.235000]
9691,53710,2021-12-14T19:23:19.102266,2021-12-14T19:28:20.183861,198,190,4444,52696,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[161|39|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|161|39|254|254|254|254|254|254|254|254|254|254|254],[2021-12-14T19:23:20.117000|2021-12-14T19:23:20.136000|2021-12-14T19:23:21.478000|2021-12-14T19:23:23.372000|2021-12-14T19:23:25.506000|2021-12-14T19:23:27.023000|2021-12-14T19:23:29.049000|2021-12-14T19:23:31.024000|2021-12-14T19:23:33.030000|2021-12-14T19:23:35.561000|2021-12-14T19:23:37.736000|2021-12-14T19:23:40.200000|2021-12-14T19:23:41.479000|2021-12-14T19:23:41.673000|2021-12-14T19:23:43.523000|2021-12-14T19:23:45.605000|2021-12-14T19:23:48.089000|2021-12-14T19:23:50.126000|2021-12-14T19:23:50.145000|2021-12-14T19:23:50.883000|2021-12-14T19:23:52.729000|2021-12-14T19:23:54.702000|2021-12-14T19:23:57.034000|2021-12-14T19:23:59.662000|2021-12-14T19:24:01.230000|2021-12-14T19:24:02.064000|2021-12-14T19:24:02.221000|2021-12-14T19:24:04.165000|2021-12-14T19:24:06.199000|2021-12-14T19:24:08.199000]
16181,55465,2021-12-14T19:23:19.110667,2021-12-14T19:28:20.204988,240,212,4444,57473,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[168|39|254|254|254|254|254|254|254|254|254|168|39|254|229|40|254|254|254|254|229|40|254|254|254|254|254|254|168|39],[2021-12-14T19:23:20.090000|2021-12-14T19:23:20.112000|2021-12-14T19:23:21.501000|2021-12-14T19:23:23.377000|2021-12-14T19:23:25.496000|2021-12-14T19:23:27.052000|2021-12-14T19:23:29.067000|2021-12-14T19:23:31.038000|2021-12-14T19:23:33.044000|2021-12-14T19:23:35.572000|2021-12-14T19:23:37.720000|2021-12-14T19:23:40.103000|2021-12-14T19:23:40.124000|2021-12-14T19:23:40.184000|2021-12-14T19:23:40.838000|2021-12-14T19:23:40.860000|2021-12-14T19:23:41.460000|2021-12-14T19:23:41.643000|2021-12-14T19:23:43.531000|2021-12-14T19:23:45.599000|2021-12-14T19:23:46.664000|2021-12-14T19:23:46.686000|2021-12-14T19:23:48.079000|2021-12-14T19:23:50.879000|2021-12-14T19:23:52.734000|2021-12-14T19:23:54.747000|2021-12-14T19:23:57.056000|2021-12-14T19:23:59.631000|2021-12-14T19:24:00.108000|2021-12-14T19:24:00.129000]
12120,65828,2021-12-14T19:23:26.261742,2021-12-14T19:28:27.647659,242,234,4444,63613,6,24,24,Miner,[-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|156|42|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|254|156|42],[2021-12-14T19:23:27.121000|2021-12-14T19:23:27.999000|2021-12-14T19:23:28.039000|2021-12-14T19:23:28.208000|2021-12-14T19:23:29.559000|2021-12-14T19:23:30.550000|2021-12-14T19:23:32.225000|2021-12-14T19:23:33.221000|2021-12-14T19:23:34.428000|2021-12-14T19:23:35.608000|2021-12-14T19:23:36.136000|2021-12-14T19:23:36.200000|2021-12-14T19:23:37.251000|2021-12-14T19:23:39.047000|2021-12-14T19:23:40.332000|2021-12-14T19:23:41.380000|2021-12-14T19:23:41.448000|2021-12-14T19:23:41.704000|2021-12-14T19:23:43.568000|2021-12-14T19:23:44.912000|2021-12-14T19:23:46.992000|2021-12-14T19:23:48.851000|2021-12-14T19:23:50.274000|2021-12-14T19:23:51.885000|2021-12-14T19:23:52.795000|2021-12-14T19:23:54.659000|2021-12-14T19:23:55.749000|2021-12-14T19:23:56.671000|2021-12-14T19:23:58.039000|2021-12-14T19:23:58.079000]
10303,54186,2021-12-14T19:23:29.099252,2021-12-14T19:28:29.365117,204,193,4444,64874,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[155|41|254|254|254|254|254|254|254|254|219|254|41|254|254|254|254|254|155|41|254|254|254|254|254|254|254|254|254|254],[2021-12-14T19:23:29.298000|2021-12-14T19:23:29.339000|2021-12-14T19:23:31.045000|2021-12-14T19:23:33.061000|2021-12-14T19:23:35.637000|2021-12-14T19:23:37.740000|2021-12-14T19:23:40.211000|2021-12-14T19:23:41.517000|2021-12-14T19:23:41.676000|2021-12-14T19:23:43.590000|2021-12-14T19:23:45.644000|2021-12-14T19:23:45.676000|2021-12-14T19:23:45.686000|2021-12-14T19:23:48.096000|2021-12-14T19:23:50.876000|2021-12-14T19:23:52.782000|2021-12-14T19:23:54.717000|2021-12-14T19:23:57.050000|2021-12-14T19:23:59.301000|2021-12-14T19:23:59.342000|2021-12-14T19:23:59.687000|2021-12-14T19:24:01.294000|2021-12-14T19:24:02.075000|2021-12-14T19:24:02.224000|2021-12-14T19:24:04.198000|2021-12-14T19:24:06.204000|2021-12-14T19:24:08.207000|2021-12-14T19:24:10.321000|2021-12-14T19:24:12.296000|2021-12-14T19:24:14.287000]
14588,57064,2021-12-14T19:23:35.624329,2021-12-14T19:28:36.673459,248,247,4444,52029,6,24,24,Miner,[1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|1|1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[60|254|254|254|254|254|254|60|147|39|254|254|254|254|60|254|254|254|254|254|254|254|60|147|39|254|254|254|254|254],[2021-12-14T19:23:36.358000|2021-12-14T19:23:37.718000|2021-12-14T19:23:40.220000|2021-12-14T19:23:41.443000|2021-12-14T19:23:41.646000|2021-12-14T19:23:43.547000|2021-12-14T19:23:45.625000|2021-12-14T19:23:46.374000|2021-12-14T19:23:46.374000|2021-12-14T19:23:46.396000|2021-12-14T19:23:48.098000|2021-12-14T19:23:50.892000|2021-12-14T19:23:52.762000|2021-12-14T19:23:54.699000|2021-12-14T19:23:56.390000|2021-12-14T19:23:57.029000|2021-12-14T19:23:59.652000|2021-12-14T19:24:01.210000|2021-12-14T19:24:02.057000|2021-12-14T19:24:02.207000|2021-12-14T19:24:04.157000|2021-12-14T19:24:06.158000|2021-12-14T19:24:06.406000|2021-12-14T19:24:06.406000|2021-12-14T19:24:06.427000|2021-12-14T19:24:08.210000|2021-12-14T19:24:10.295000|2021-12-14T19:24:12.260000|2021-12-14T19:24:14.282000|2021-12-14T19:24:16.208000]
9267,54458,2021-12-14T19:23:40.294194,2021-12-14T19:28:40.867904,190,191,4444,55489,6,24,24,Miner,[-1|-1|-1|1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|-1|1|-1|-1|-1|-1|-1|-1|-1|-1|-1],[24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24|24],[254|254|254|234|47|254|193|39|254|254|254|254|254|254|254|254|254|254|254|254|234|47|254|254|254|254|254|254|254|254],[2021-12-14T19:23:41.482000|2021-12-14T19:23:41.712000|2021-12-14T19:23:43.564000|2021-12-14T19:23:44.417000|2021-12-14T19:23:44.459000|2021-12-14T19:23:45.642000|2021-12-14T19:23:45.645000|2021-12-14T19:23:45.687000|2021-12-14T19:23:48.084000|2021-12-14T19:23:50.925000|2021-12-14T19:23:52.810000|2021-12-14T19:23:54.760000|2021-12-14T19:23:57.041000|2021-12-14T19:23:59.658000|2021-12-14T19:24:01.278000|2021-12-14T19:24:02.092000|2021-12-14T19:24:02.194000|2021-12-14T19:24:04.201000|2021-12-14T19:24:06.193000|2021-12-14T19:24:08.224000|2021-12-14T19:24:09.676000|2021-12-14T19:24:09.718000|2021-12-14T19:24:10.319000|2021-12-14T19:24:12.311000|2021-12-14T19:24:14.270000|2021-12-14T19:24:16.207000|2021-12-14T19:24:17.440000|2021-12-14T19:24:19.433000|2021-12-14T19:24:21.447000|2021-12-14T19:24:23.428000]
